00:46.128 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:4
00:47.280 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:155
00:47.283 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:47.287 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:47.290 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:47.377 OUT,type:DATA_AA,tx:5,rx:1,rssi:-63,seqno:4
00:47.499 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:13,seqno:156
00:47.503 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:47.506 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:4
00:47.661 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:157
00:47.665 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:47.668 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:4
00:47.671 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:4
00:47.674 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:4
00:47.910 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:158
00:47.913 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:47.917 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:4
00:47.920 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:4
00:47.923 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:4
00:48.036 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:159
00:48.040 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:48.043 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:4
00:48.046 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:4
00:48.049 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:4
00:48.160 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:160
00:48.163 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:48.166 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:4
00:48.169 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:4
00:48.173 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:4
00:48.440 OUT,type:DATA_AA,tx:4,rx:3,rssi:-77,seqno:4
00:48.447 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:48.453 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:48.462 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:17,seqno:155
00:48.693 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:3
00:48.700 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:4
